PLANTILLA_PERDIDASDELINEA;;;;;
Sistema;COV - CNG;;;;
Tramo;COV - CTG;;;;
Distancia;N/A;;;;
Prop1;N/A;;;;
Prop2;N/A;;;;
Prop3;N/A;;;;
Prop4;N/A;;;;
Prop5;N/A;;;;
Prop6;N/A;;;;
Estampa de tiempo;DPreal (psi);Flujo (BLS/h);GE (API);Visc. Obs. (cSt); GElínea 
20/06/2022 12:00;1575,088167;5725,228167;23,3;68,32;23,28
20/06/2022 13:00;1573,824833;5741,912667;23,3;68,63;23,29
20/06/2022 14:00;1573,563167;5738,605667;23,3;68,29;23,29
20/06/2022 15:00;1572,567833;5741,7855;23,3;68,21;23,3
20/06/2022 16:00;1572,118833;5734,972167;23,3;68,16;23,3
20/06/2022 17:00;1571,635667;5731,9185;23,3;68,77;23,3
20/06/2022 18:00;1570,537833;5731,034333;23,3;69,16;23,3
20/06/2022 19:00;1568,8035;5726,117667;23,3;69,37;23,3
20/06/2022 20:00;1568,195667;5723,387667;23,3;69,34;23,3
20/06/2022 21:00;1567,742833;5722,562167;23,3;69,41;23,3
20/06/2022 22:00;1567,193833;5727,503167;23,3;69,51;23,3
20/06/2022 23:00;1567,259833;5721,221667;23,3;69,76;23,3
21/06/2022 0:00;1566,229167;5713,8915;23,3;70,37;23,3
21/06/2022 1:00;1565,800833;5719,5315;23,3;70,11;23,3
21/06/2022 2:00;1565,824;5719,0545;23,3;70,3;23,3
21/06/2022 3:00;1565,505833;5721,986833;23,3;70,38;23,3
21/06/2022 4:00;1565,935333;5720,319333;23,3;70,43;23,3
21/06/2022 5:00;1566,365667;5729,790167;23,3;70,54;23,3
21/06/2022 6:00;1566,649333;5720,928167;23,3;70,81;23,3
21/06/2022 7:00;1567,354167;5728,048833;23,3;70,62;23,3
21/06/2022 8:00;1570,315833;5735,925167;23,3;69,88;23,3
21/06/2022 10:00;1596,876667;5749,399833;22,7;81,02;23,14
21/06/2022 11:00;1544,399667;5580,577833;22,85555556;77,84;23,13
21/06/2022 12:00;1323,007167;5165,606333;22,85555556;75,49;23,12
21/06/2022 13:00;1324,287;5163,736667;22,96666667;74,43;23,1
21/06/2022 14:00;1324,141333;5152,061833;23,06;73,32;23,09
21/06/2022 15:00;1324,3385;5152,342667;23,06;72,86;23,08
21/06/2022 16:00;1324,847333;5153,2515;23,06;73,21;23,07
21/06/2022 17:00;1324,111667;5149,494833;23,06;73,47;23,06
21/06/2022 18:00;1323,541167;5143,291333;23,06;73,59;23,05
21/06/2022 19:00;1323,7755;5139,312833;23,06;73,54;23,04
21/06/2022 20:00;1323,9605;5138,233833;23,06;73,58;23,03
21/06/2022 21:00;1324,047333;5131,3975;23,06;73,91;23,02
21/06/2022 22:00;1324,1775;5127,7665;23,06;74,08;23,01
21/06/2022 23:00;1324,735333;5132,001833;23,06;73,71;23
22/06/2022 0:00;1325,413167;5120,5295;23,06;73,83;22,99
22/06/2022 1:00;1325,275667;5122,513833;23,06;73,89;22,98
22/06/2022 2:00;1325,004333;5108,213333;23,06;74,04;22,97
22/06/2022 3:00;1325,066833;5112,932;23,06;73,93;22,96
22/06/2022 4:00;1325,3645;5112,154;23,06;73,91;22,95
22/06/2022 5:00;1326,405833;5108,468333;23,06;73,83;22,93
22/06/2022 6:00;1327,181833;5111,886833;23,06;73,4;22,92
22/06/2022 7:00;1328,835;5116,2415;23,04444444;72,54;22,91
22/06/2022 8:00;1328,454667;5131,6485;23,06;72,77;23,02
22/06/2022 9:00;1325,716167;5130,607;23,06;73,09;23,04
22/06/2022 10:00;1325,509333;5139,597667;23,06;72,45;23,05
22/06/2022 11:00;1442,570167;5445,951667;23,06;72,95;23,06
22/06/2022 12:00;1596,270167;5717,246;23,06;72,8;23,06
22/06/2022 13:00;1596,676167;5720,935667;23,06;72,38;23,06
22/06/2022 14:00;1588,45;5690,927833;23,06;72,79;23,06
22/06/2022 15:00;1585,487333;5695,898;23,06;73,17;23,06
22/06/2022 16:00;1596,636667;5716,0225;23,06;73,4;23,06
22/06/2022 17:00;1596,743667;5720,273833;23,06;73,45;23,06
22/06/2022 18:00;1596,703833;5713,407167;23,06;73,43;23,06
22/06/2022 19:00;1596,680167;5723,1525;23,06;73,45;23,06
22/06/2022 20:00;1597,063;5717,134167;23,06;73,28;23,06
22/06/2022 21:00;1597,278333;5717,792333;23,06;73,43;23,06
22/06/2022 22:00;1597,350333;5721,1195;23,06;73,6;23,06
22/06/2022 23:00;1597,755;5716,3735;23,06;73,47;23,06
23/06/2022 0:00;1597,816667;5718,5185;23,06;73,71;23,06
23/06/2022 1:00;1597,7705;5720,559667;23,06;73,82;23,06
23/06/2022 2:00;1597,895333;5717,323167;23,06;73,87;23,06
23/06/2022 3:00;1598,184833;5720,126;23,06;73,97;23,06
23/06/2022 4:00;1597,895167;5722,494667;23,06;74,02;23,06
23/06/2022 5:00;1597,887833;5721,745167;23,06;73,94;23,06
23/06/2022 6:00;1597,401833;5725,5955;23,06;73,25;23,06
23/06/2022 7:00;1597,040167;5718,966167;23,06;73,18;23,06
23/06/2022 8:00;1597,1795;5726,719;23,06;73,41;23,06
23/06/2022 9:00;1596,100333;5720,2365;23,06;72,6;23,06
23/06/2022 10:00;1596,618667;5723,392167;23,06;72,63;23,06
23/06/2022 11:00;1597,002333;5720,169333;23,06;72,39;23,06
23/06/2022 12:00;1597,489833;5727,586667;23,06;72,25;23,06
23/06/2022 13:00;1597,086333;5730,329333;23,06;71,58;23,06
23/06/2022 14:00;1596,190333;5727,559833;23,06;71,7;23,06
23/06/2022 15:00;1595,261;5722,898167;23,06;71,88;23,06
23/06/2022 16:00;1597,206;5724,971667;23,15;71,28;23,06428571
23/06/2022 17:00;1594,091;5712,702333;22,7;81,46;23,04714286
23/06/2022 18:00;1585,057167;5693,005667;22,7;85,29;23,03
23/06/2022 19:00;1286,816333;4898,4455;22,46666667;84,61;23,00902778
23/06/2022 21:00;1003,150833;4376,532833;22,6;83,11;22,97567901
23/06/2022 22:00;1004,915667;4381,315333;22,6;82,46;22,95864198
23/06/2022 23:00;1006,544833;4370,5225;22,6;81,41;22,94160494
24/06/2022 0:00;1010,618167;4367,798333;22,7;80,6;22,9282716
24/06/2022 1:00;1010,952;4367,588333;22,7;79,93;22,91493827
24/06/2022 2:00;1012,1855;4380,455167;22,76;79,08;22,90382716
24/06/2022 3:00;1013,065167;4377,479;22,9;78,56;22,89790123
24/06/2022 4:00;1347,045333;5136,0455;22,88;78,37;22,86188406
24/06/2022 5:00;1598,275833;5645,753;22,88;78,21;22,83444444
24/06/2022 6:00;1598,092833;5646,877333;22,95714286;76,59;22,82954649
24/06/2022 7:00;1598,0875;5647,264333;22,95714286;75,73;22,82464853
24/06/2022 8:00;1598,057167;5642,762667;22,95714286;75;22,81975057
24/06/2022 9:00;1597,681667;5647,623333;22,95714286;73,99;22,81485261
24/06/2022 10:00;1597,488;5645,3895;23,1;73,69;22,81675737
24/06/2022 11:00;1597,202833;5649,686167;23,1;73,07;22,81866213
24/06/2022 12:00;1597,264167;5643,743667;23,1;72,85;22,82056689
24/06/2022 13:00;1596,952667;5649,075833;23,1;71,57;22,81818594
24/06/2022 14:00;1597,076833;5653,8965;23,1;71,86;22,83723356
24/06/2022 15:00;1595,173667;5646,702167;23,1;72,33;22,85628118
24/06/2022 16:00;1597,275667;5647,3845;23,1;72,41;22,88643991
24/06/2022 17:00;1597,419667;5660,184333;23,1;72,19;22,91659864
24/06/2022 18:00;1597,682;5668,8415;23,1;72,26;22,94040816
24/06/2022 19:00;1597,488333;5675,042333;23,1;72,31;22,96421769
24/06/2022 20:00;1597,765667;5685,161333;23,1;72,21;22,98802721
24/06/2022 21:00;1597,703833;5698,798;23,1;72,35;23,00707483
24/06/2022 22:00;1597,782333;5695,200333;23,1;72,55;23,02612245
24/06/2022 23:00;1597,695167;5703,330833;23,1;72,99;23,04231293
25/06/2022 0:00;1597,847333;5702,261667;23,1;73,32;23,05183673
25/06/2022 1:00;1597,691667;5703,897333;23,1;73,32;23,06231293
25/06/2022 2:00;1597,013;5711,597833;23,1;73,17;23,07278912
25/06/2022 3:00;1596,091333;5711,827833;23,1;73,51;23,07959184
25/06/2022 4:00;1595,747167;5717,333167;23,1;73,69;23,08639456
25/06/2022 5:00;1594,869167;5710,061667;23,1;73,17;23,09319728
25/06/2022 6:00;1594,210167;5718,078667;23,1;73,29;23,1
25/06/2022 7:00;1594,6155;5715,320333;23,1;72,28;23,1
25/06/2022 8:00;1595,26;5724,124333;23,1;70,82;23,1
25/06/2022 9:00;1597,195;5725,704333;23,1;70,02;23,1
25/06/2022 10:00;1364,525333;5116,913833;23,13333333;70,09;23,10144928
25/06/2022 11:00;1304,088;5104,165167;23,13333333;70,65;23,10289855
25/06/2022 12:00;1308,91;5095,827667;23,1;73,56;23,10277778
25/06/2022 13:00;1309,922333;5097,128;23,1;71,97;23,10277778
25/06/2022 14:00;1309,938333;5105,385833;23,1;70,73;23,10289855
25/06/2022 15:00;1310,127833;5107,746333;23,1;70,56;23,10289855
25/06/2022 16:00;1310,364;5099,7795;23,1;70,69;23,10277778
25/06/2022 17:00;1310,69;5104,028333;23,1;70,91;23,10289855
25/06/2022 18:00;1311,264833;5100,462333;23,1;71,14;23,10277778
25/06/2022 19:00;1311,647667;5098,160667;23,1;71,15;23,10277778
25/06/2022 20:00;1312,2145;5100,462;23,1;71,23;23,10277778
25/06/2022 21:00;1312,552;5094,5985;23,1;71,39;23,10277778
25/06/2022 22:00;1313,078333;5095,913667;23,1;72,32;23,10277778
25/06/2022 23:00;1314,0685;5103,0495;23,1;72,19;23,10277778
26/06/2022 0:00;1313,956;5101,765333;23,1;71,95;23,10277778
26/06/2022 1:00;1314,745833;5100,114833;23,65;72,02;23,12569444
26/06/2022 2:00;1327,751333;5122,384167;23,89130435;83,15;23,16121613
26/06/2022 3:00;1319,653167;5103,433833;23,89130435;74,54;23,19562067
26/06/2022 4:00;1319,899833;5113,422167;23,89130435;74,23;23,2300252
26/06/2022 5:00;1320,9845;5104,476;23,89130435;74,42;23,26442974
26/06/2022 6:00;1321,772;5099,811333;23,89130435;75,36;23,29054952
26/06/2022 7:00;1323,446167;5106,628667;23,89130435;75,41;23,33323882
26/06/2022 8:00;1323,787667;5103,091833;23,89130435;75,06;23,35649155
26/06/2022 9:00;1324,6865;5099,652833;23,89130435;74,86;23,38946256
26/06/2022 10:00;1303,074667;5059,538;23;74,52;23,383907
26/06/2022 11:00;1592,236167;5691,424;22,94;73,98;23,4152588
26/06/2022 12:00;1597,297;5682,929667;22,95;73,64;23,40811594
26/06/2022 13:00;1597,627333;5683,2085;22,95;73,63;23,40097308
26/06/2022 14:00;1594,291833;5665,406667;23;73,85;23,39621118
26/06/2022 15:00;1565,623667;5633,694;22,95;73,98;23,38906832
26/06/2022 16:00;1594,8415;5662,3385;22,95;74,16;23,38192547
26/06/2022 17:00;1594,628333;5662,936;22,95;74,3;23,37478261
26/06/2022 18:00;1594,9875;5669,232167;22,95;74,23;23,36763975
26/06/2022 19:00;1594,5195;5659,529667;22,95;74,31;23,36049689
26/06/2022 20:00;1594,063333;5662,5765;22,95;74,27;23,35335404
26/06/2022 21:00;1593,604167;5663,5775;22,95;74,51;23,34621118
26/06/2022 22:00;1593,318;5651,795333;22,95;74,74;23,31287785
26/06/2022 23:00;1593,983667;5660,664833;22,95;74,88;23,26805383
27/06/2022 0:00;1294,483667;4930,388167;22,95;85,21;23,29668478
27/06/2022 1:00;1334,886167;5111,137;22,95;90,29;23,24039698
27/06/2022 2:00;1335,498667;5103,646;22,95;91,29;23,1994707
27/06/2022 3:00;1336,176833;5105,351167;22,95;91,55;23,15854442
27/06/2022 4:00;1336,977667;5105,157833;22,95;91,75;23,11761815
27/06/2022 5:00;1337,043167;5104,784;22,95;91,59;23,07669187
27/06/2022 6:00;1336,888333;5097,056333;22,94444444;91,36;23,07118156
27/06/2022 7:00;1337,212167;5107,733167;22,96;91,39;22,99503256
27/06/2022 8:00;1336,760667;5102,8085;22,94285714;91,37;22,99285858
27/06/2022 9:00;1336,747667;5106,722333;22,94285714;91,45;22,95131125
27/06/2022 10:00;1335,133833;5125,134;22,95;91,05;22,95174603
27/06/2022 11:00;1589,715333;5649,961167;22,95;91,05;22,94953137
27/06/2022 12:00;1592,616667;5644,316667;22,95;91,2;22,94953137
27/06/2022 13:00;1592,781167;5649,1145;22,95;91,26;22,94953137
27/06/2022 14:00;1590,894;5647,394667;22,95;91,76;22,94953137
27/06/2022 15:00;1587,9825;5631,5305;22,95555556;92,25;22,94979592
27/06/2022 16:00;1587,695167;5635,428667;22,95;92,37;22,94979592
27/06/2022 17:00;1585,587167;5643,0545;22,95;92,79;22,94979592
27/06/2022 18:00;1585,290833;5634,007833;22,95;93,12;22,94979592
27/06/2022 19:00;1585,764;5635,2455;22,95;93,61;22,94979592
27/06/2022 20:00;1585,7865;5640,9495;22,95;92,97;22,94979592
27/06/2022 21:00;1585,914667;5637,7965;22,95;92,89;22,94979592
27/06/2022 22:00;1585,692667;5646,330333;22,95;92,95;22,94979592
27/06/2022 23:00;1585,479333;5629,457333;22,95;93,33;22,94979592
28/06/2022 0:00;1585,233333;5636,594833;22,95;93,24;22,94979592
28/06/2022 1:00;1584,985833;5638,186833;22,95;93,18;22,94979592
28/06/2022 2:00;1584,949167;5641,5985;22,95;93,55;22,94979592
28/06/2022 3:00;1584,52;5630,239167;22,94285714;94,29;22,94972033
28/06/2022 4:00;1584,198667;5641,2115;22,95;94,59;22,94924414
28/06/2022 5:00;1583,906333;5632,393167;22,95;94,87;22,94958428
28/06/2022 6:00;1583,615667;5635,107833;22,9;95,1;22,94754346
28/06/2022 7:00;1585,655667;5648,1545;22,9;94,73;22,94516251
28/06/2022 8:00;1588,100667;5645,914667;22,9;94,39;22,94278156
28/06/2022 9:00;1585,548167;5646,272833;24,09230769;98,95;22,99717716
28/06/2022 10:00;1596,200167;5652,7005;23,23636364;76,47;23,01081353
28/06/2022 11:00;1597,293667;5657,0965;23,23636364;74,91;23,02444989
28/06/2022 12:00;1597,295167;5667,342667;22,95;75,02;23,02418534
28/06/2022 13:00;1597,520667;5667,877667;22,95;75,23;23,02418534
28/06/2022 14:00;1597,3375;5668,710167;22,95294118;75,73;23,02432539
28/06/2022 15:00;1234,1915;4730,291833;22,98235294;75,52;23,01394967
28/06/2022 16:00;1333,6385;5113,772333;22,95;75,64;23,01926897
28/06/2022 17:00;1335,852333;5107,5095;22,95;76,17;23,01926897
28/06/2022 18:00;1336,100333;5112,496167;22,95;76,64;23,01926897
28/06/2022 19:00;1336,5525;5108,0165;22,95;76,67;23,01926897
28/06/2022 20:00;1336,487833;5109,478667;22,95;76,93;23,01926897
28/06/2022 21:00;1337,682333;5104,934167;22,95;77,78;23,01926897
28/06/2022 22:00;1337,989;5115,010833;22,95;77,53;23,01926897
28/06/2022 23:00;1337,880167;5105,239667;22,95;77,09;23,01926897
29/06/2022 0:00;1337,732833;5117,130167;22,95;76,86;23,01926897
29/06/2022 1:00;1337,8895;5111,4225;22,95;76,69;23,01926897
29/06/2022 2:00;1337,802333;5117,374333;22,95;76,7;23,01957953
29/06/2022 3:00;1337,637667;5112,5095;22,95;76,84;23,01957953
29/06/2022 4:00;1337,733167;5110,199333;22,95;76,81;23,01957953
29/06/2022 5:00;1337,7305;5110,830333;22,95;76,74;23,02175344
29/06/2022 6:00;1336,651;5111,346333;22,94285714;76,26;23,02361679
29/06/2022 7:00;1336,234;5110,001;22,95;76,14;23,02579071
29/06/2022 8:00;1335,330333;5106,184333;22,95;75,36;22,97612515
29/06/2022 9:00;1334,731333;5104,114667;22,95;75,46;22,96367456
29/06/2022 10:00;1272,945833;4914,941833;22,95;75,01;22,96310479
29/06/2022 11:00;1585,1055;5747,315333;23;71,98;22,95358143
29/06/2022 12:00;1597,011333;5666,542833;22,94285714;70,94;22,95170068
29/06/2022 13:00;1597,366;5675,245333;22,95;73,97;22,95170068
29/06/2022 14:00;1596,708;5672,426;22,95;73,84;22,95170068
29/06/2022 15:00;1596,57;5673,514333;22,96666667;74,45;22,95249433
29/06/2022 16:00;1596,317833;5666,835167;22,88333333;77,23;22,94931973
29/06/2022 17:00;1594,845167;5661,871833;22,88333333;84,98;22,94614512
29/06/2022 18:00;1593,076667;5665,183333;23;82,56;22,94852608
29/06/2022 19:00;1591,0335;5657,757;23;75,62;22,95090703
29/06/2022 20:00;1590,504333;5652,443333;23;75,01;22,95328798
29/06/2022 21:00;1590,973167;5660,013833;23;74,81;22,95566893
29/06/2022 22:00;1590,892333;5659,9855;23;74,76;22,95804989
29/06/2022 23:00;1590,597833;5654,375333;23;74,8;22,96043084
30/06/2022 0:00;1590,287667;5656,520167;23;74,83;22,96281179
30/06/2022 1:00;1590,320667;5663,177167;23;74,9;22,96519274
30/06/2022 2:00;1590,437333;5664,635333;23;74,91;22,9675737
30/06/2022 3:00;1590,359167;5661,086333;23;74,98;22,97029478
30/06/2022 4:00;1590,394667;5659,318167;23;74,84;22,97267574
30/06/2022 5:00;1590,382167;5661,809333;23;74,71;22,97505669
30/06/2022 6:00;1590,369;5665,5155;23;74,37;22,97743764
30/06/2022 7:00;1590,7455;5670,010333;23;73,88;22,97981859
30/06/2022 8:00;1592,736;5665,4875;23;73,54;22,97981859
30/06/2022 9:00;1593,594333;5670,370833;23;73,4;22,98253968
30/06/2022 10:00;1593,089667;5673,411833;23;74,69;22,98492063
30/06/2022 11:00;1591,729167;5663,9035;23;74,26;22,98730159
30/06/2022 12:00;1126,494833;4468,059833;22,94285714;78,91;22,9803351
30/06/2022 13:00;1330,313667;5109,441;22,65;99,34;22,97070393
30/06/2022 14:00;1330,449833;5103,685333;22,8;95,58;22,96345756
30/06/2022 15:00;1330,330667;5110,208167;22,8;91,57;22,95983437
30/06/2022 16:00;1330,796833;5104,729333;23,1;88,64;22,96925466
30/06/2022 17:00;1330,994167;5105,077167;23,1;73,88;22,97360248
30/06/2022 20:00;1394,279333;5179,774333;21,2;120,23;22,6630096
30/06/2022 21:00;1394,536667;5176,9225;21,55;108,1;22,59996612
30/06/2022 22:00;1340,548167;4966,712;21,9;98,96;22,57080087
30/06/2022 23:00;1554,795833;5619,616833;22,63888889;71,01;22,49229094
1/07/2022 0:00;1597,7595;5568,230333;23,6;62,42;22,54264135
1/07/2022 1:00;1598,219333;5576,598833;23,6;62,27;22,56991408
1/07/2022 2:00;1597,924333;5577,279833;23,6;62,39;22,5971868
1/07/2022 3:00;1597,761667;5596,162667;23,5;62,82;22,60181475
1/07/2022 4:00;1597,9535;5609,062333;23,35;73,51;22,61848141
1/07/2022 5:00;1597,877;5609,795333;23,35;77,79;22,63514808
1/07/2022 6:00;1597,806833;5610,127;23,36;75,37;22,65229094
1/07/2022 7:00;1597,5435;5633,853667;23,45555556;71,36;22,67398406
1/07/2022 8:00;1596,932667;5639,021167;23,55;64,03;22,70017453
1/07/2022 9:00;1596,1255;5649,592667;23,55;61,3;22,7290861
1/07/2022 10:00;1597,052333;5660,212833;23,55;61,35;22,77194324
1/07/2022 11:00;1597,098333;5668,039667;23,55;61,12;22,80765753
1/07/2022 12:00;1594,915833;5678,671667;23,55;61,05;22,84337181
1/07/2022 13:00;1592,3975;5684,308333;23,55;60,84;22,86480038
1/07/2022 14:00;1590,932667;5682,151167;23,55263158;61,06;22,88635427
1/07/2022 15:00;1588,6775;5691,545667;23,55;61,03;23,067956
1/07/2022 16:00;1583,743833;5717,56;23,55;61,23;23,1931941
1/07/2022 17:00;1588,893167;5771,525167;23,55;61,57;23,30509886
2/07/2022 0:00;1469,6465;5686,169167;23,55;61,23;23,51753272
2/07/2022 1:00;1465,259;5692,544;23,55;62,1;23,52705653
2/07/2022 2:00;1457,426833;5713,646667;23,55;62,24;23,53658034
2/07/2022 3:00;1452,810667;5721,522167;23,55;61,84;23,54562796
2/07/2022 4:00;1449,2395;5726,742;23,55;61,76;23,55012531
2/07/2022 5:00;1445,287333;5746,404833;23,55;61,9;23,55012531
2/07/2022 6:00;1445,6935;5778,298833;23,55;61,52;23,55012531
2/07/2022 7:00;1442,170833;5784,717667;23,55;61,55;23,55012531
2/07/2022 8:00;1435,947167;5800,1005;23,55;61,36;23,55012531
2/07/2022 9:00;1434,910667;5822,033167;23,55;60,88;23,55012531
2/07/2022 10:00;1431,1765;5828,4665;23,55;60,87;23,55012531
2/07/2022 11:00;1421,303;5838,777167;23,55;60,4;23,55
2/07/2022 12:00;1416,756333;5854,716667;23,54285714;60,14;23,54965986
2/07/2022 13:00;1409,920333;5873,379333;23,54285714;59,9;23,54928571
2/07/2022 14:00;1401,6215;5870,726333;23,55333333;59,76;23,54945238
2/07/2022 15:00;1403,1175;5883,7695;23,55333333;59,94;23,54961905
2/07/2022 16:00;1404,5595;5886,353333;23,55333333;60,15;23,54978571
2/07/2022 17:00;1399,921333;5880,880167;23,55333333;60,14;23,54995238
2/07/2022 18:00;1393,087667;5863,921;23,55333333;60,22;23,55011338
2/07/2022 19:00;1392,0035;5875,440333;23,55333333;60,29;23,55028571
2/07/2022 20:00;1386,189833;5862,125667;23,55333333;60,4;23,55043084
2/07/2022 21:00;1385,995333;5866,190167;23,55333333;60,5;23,55058957
2/07/2022 22:00;1387,177;5868,551167;23,55333333;60,61;23,5507483
2/07/2022 23:00;1371,176667;5797,709333;19,78571429;102,03;23,3714966
3/07/2022 0:00;1365,6525;5798,707667;21,31153846;93,84;23,26490319
3/07/2022 1:00;1383,728;5816,182833;21,31153846;67,78;23,15830979
3/07/2022 2:00;1383,9035;5811,688667;21,31153846;67,69;23,05171638
3/07/2022 3:00;1384,3885;5800,844667;21,31153846;67,66;22,94512297
3/07/2022 4:00;1393,511667;5822,323333;21,31153846;67,69;22,83852957
3/07/2022 5:00;1395,173167;5818,935167;21,31153846;67,86;22,73193616
3/07/2022 6:00;1395,721333;5816,815167;21,31153846;67,4;22,62534275
3/07/2022 7:00;1398,230833;5825,175833;21,31153846;66,74;22,51874935
3/07/2022 8:00;1400,928833;5813,412333;21,31153846;66,27;22,41215594
3/07/2022 9:00;1401,754333;5818,412167;21,31153846;66,08;22,30590267
3/07/2022 10:00;1400,636167;5806,119333;21,31153846;66,34;22,1996494
3/07/2022 11:00;1399,0175;5805,482333;21,31153846;65,98;22,09289726
3/07/2022 12:00;1404,034167;5815,121333;21,31153846;65,68;21,98614512
3/07/2022 13:00;1403,134833;5820,2805;21,31153846;65,96;21,87939299
3/07/2022 14:00;1401,983333;5818,020333;21,31153846;65,69;21,77264085
3/07/2022 15:00;1401,254833;5809,770833;21,31153846;65,88;21,66588871
3/07/2022 16:00;1401,255167;5801,045;21,31153846;66,19;21,55913658
3/07/2022 17:00;1401,165667;5800,5415;21,31153846;66,56;21,45238444
3/07/2022 18:00;1400,326167;5792,616333;21,31153846;66,68;21,3456323
3/07/2022 19:00;1399,013;5779,908667;21,31153846;66,72;21,23888017
3/07/2022 20:00;1394,890833;5781,9295;21,31153846;66,7;21,31153846
3/07/2022 21:00;1394,259667;5788,073;21,31153846;66,78;21,31153846
3/07/2022 22:00;1393,3865;5788,7645;21,31153846;66,79;21,31153846
3/07/2022 23:00;1393,078833;5781,196833;21,31153846;66,71;21,31153846
4/07/2022 0:00;1392,631;5790,960333;21,31153846;66,7;21,31153846
4/07/2022 1:00;1392,286833;5779,814667;21,31153846;66,83;21,31153846
4/07/2022 2:00;1392,117;5786,537167;21,31153846;67;21,31153846
4/07/2022 3:00;1391,763833;5771,419667;21,31153846;67,2;21,31153846
4/07/2022 4:00;1390,250167;5768,743167;21,31153846;67,49;21,31153846
4/07/2022 5:00;1389,661667;5768,972167;21,31153846;67,22;21,31153846
4/07/2022 6:00;1394,022167;5773,129333;21,31153846;67;21,31153846
4/07/2022 7:00;1398,884667;5797,013833;21,31153846;66,49;21,31153846
4/07/2022 8:00;1400,397;5793,586;21,31153846;66,17;21,31153846
4/07/2022 9:00;1400,515;5793,509;21,31153846;66,12;21,31153846
4/07/2022 10:00;1399,291333;5789,1985;21,31153846;65,46;21,31153846
4/07/2022 11:00;1398,683333;5789,38;21,31153846;65,25;21,31153846
4/07/2022 12:00;1397,082333;5791,677333;21,31153846;64,95;21,31153846
4/07/2022 13:00;1395,964667;5782,143333;21,31153846;65,08;21,31153846
4/07/2022 14:00;1395,634167;5791,780833;21,31153846;65,47;21,31153846
4/07/2022 15:00;1400,4625;5803,023333;21,31153846;65,58;21,31153846
4/07/2022 16:00;1398,362167;5803,8415;21,31153846;65,83;21,31153846
4/07/2022 17:00;1395,9975;5798,2335;21,31153846;65,95;21,31153846
4/07/2022 18:00;1394,149333;5799,486333;21,31153846;66,09;21,31153846
4/07/2022 19:00;1392,442333;5789,782667;21,31153846;66,21;21,31153846
4/07/2022 20:00;1390,935167;5782,427167;21,31153846;66,22;21,31153846
4/07/2022 21:00;1389,323833;5784,089;21,31153846;66,15;21,31153846
4/07/2022 22:00;1388,151833;5791,2585;21,31153846;66,41;21,31153846
4/07/2022 23:00;1386,176667;5788,652333;21,31153846;66,66;21,31153846
5/07/2022 0:00;1384,941833;5783,0635;21,31153846;66,82;21,31153846
5/07/2022 1:00;1383,545;5788,634167;21,31153846;66,82;21,31153846
5/07/2022 2:00;1382,8135;5785,865833;21,31153846;66,96;21,31153846
5/07/2022 3:00;1381,010167;5775,3135;21,31153846;67,31;21,31153846
5/07/2022 4:00;1381,414833;5779,247333;22,675;73,43;21,3764652
5/07/2022 5:00;1386,113333;5782,6465;22,675;69,5;21,44139194
